Datum von;Datum bis;Netzlast [MWh] Berechnete Auflösungen;Netzlast inkl. Pumpspeicher [MWh] Berechnete Auflösungen;Residuallast [MWh] Berechnete Auflösungen
03.06.2018 09:00;03.06.2018 10:00;192,25;192,25;139,25
03.06.2018 10:00;03.06.2018 11:00;220,75;220,75;152,50
03.06.2018 11:00;03.06.2018 12:00;272,75;272,75;195,75
03.06.2018 12:00;03.06.2018 13:00;319,50;319,50;237,25
03.06.2018 13:00;03.06.2018 14:00;327,50;327,50;247,25
03.06.2018 14:00;03.06.2018 15:00;286,00;286,00;207,50
03.06.2018 15:00;03.06.2018 16:00;268,50;268,50;192,00
03.06.2018 16:00;03.06.2018 17:00;242,75;242,75;175,50
03.06.2018 17:00;03.06.2018 18:00;356,00;356,00;303,75
03.06.2018 18:00;03.06.2018 19:00;393,25;393,25;357,75
03.06.2018 19:00;03.06.2018 20:00;448,75;448,75;422,50
03.06.2018 20:00;03.06.2018 21:00;427,00;427,00;407,50
03.06.2018 21:00;03.06.2018 22:00;337,00;337,00;312,75
03.06.2018 22:00;03.06.2018 23:00;305,25;305,25;270,50
03.06.2018 23:00;04.06.2018 00:00;288,25;288,25;250,75
04.06.2018 00:00;04.06.2018 01:00;304,25;304,25;267,00
04.06.2018 01:00;04.06.2018 02:00;299,75;299,75;253,25
04.06.2018 02:00;04.06.2018 03:00;351,75;351,75;308,00
04.06.2018 03:00;04.06.2018 04:00;343,00;343,00;305,75
04.06.2018 04:00;04.06.2018 05:00;338,50;338,50;314,00
04.06.2018 05:00;04.06.2018 06:00;342,00;342,00;323,75
04.06.2018 06:00;04.06.2018 07:00;364,75;364,75;341,00
04.06.2018 07:00;04.06.2018 08:00;389,25;389,25;346,50
04.06.2018 08:00;04.06.2018 09:00;427,25;427,25;378,25
04.06.2018 09:00;04.06.2018 10:00;471,00;471,00;410,50
04.06.2018 10:00;04.06.2018 11:00;512,00;512,00;447,00
04.06.2018 11:00;04.06.2018 12:00;541,00;541,00;475,25
04.06.2018 12:00;04.06.2018 13:00;564,50;564,50;493,75
04.06.2018 13:00;04.06.2018 14:00;582,75;582,75;507,75
04.06.2018 14:00;04.06.2018 15:00;579,50;579,50;507,25
04.06.2018 15:00;04.06.2018 16:00;561,00;561,00;493,25
04.06.2018 16:00;04.06.2018 17:00;554,00;554,00;504,25
04.06.2018 17:00;04.06.2018 18:00;548,50;548,50;507,00
04.06.2018 18:00;04.06.2018 19:00;550,50;550,50;507,50
04.06.2018 19:00;04.06.2018 20:00;550,75;550,75;513,50
04.06.2018 20:00;04.06.2018 21:00;551,75;551,75;524,00
04.06.2018 21:00;04.06.2018 22:00;544,00;544,00;519,00
04.06.2018 22:00;04.06.2018 23:00;519,75;519,75;481,25
04.06.2018 23:00;05.06.2018 00:00;495,50;495,50;445,50
05.06.2018 00:00;05.06.2018 01:00;476,25;476,25;428,50
05.06.2018 01:00;05.06.2018 02:00;430,75;430,75;377,25
05.06.2018 02:00;05.06.2018 03:00;397,50;397,50;356,50
05.06.2018 03:00;05.06.2018 04:00;372,25;372,25;337,50
05.06.2018 04:00;05.06.2018 05:00;370,75;370,75;332,00
05.06.2018 05:00;05.06.2018 06:00;378,25;378,25;341,75
05.06.2018 06:00;05.06.2018 07:00;377,25;377,25;348,00
05.06.2018 07:00;05.06.2018 08:00;391,75;391,75;359,75
05.06.2018 08:00;05.06.2018 09:00;432,25;432,25;388,25
05.06.2018 09:00;05.06.2018 10:00;489,75;489,75;432,25
05.06.2018 10:00;05.06.2018 11:00;534,75;534,75;467,25
05.06.2018 11:00;05.06.2018 12:00;558,50;558,50;479,25
05.06.2018 12:00;05.06.2018 13:00;567,25;567,25;481,50
05.06.2018 13:00;05.06.2018 14:00;572,50;572,50;485,75
05.06.2018 14:00;05.06.2018 15:00;561,25;561,25;481,00
05.06.2018 15:00;05.06.2018 16:00;553,75;553,75;480,75
05.06.2018 16:00;05.06.2018 17:00;550,75;550,75;484,75
05.06.2018 17:00;05.06.2018 18:00;552,00;552,00;496,00
05.06.2018 18:00;05.06.2018 19:00;553,50;553,50;505,75
05.06.2018 19:00;05.06.2018 20:00;551,25;551,25;518,00
05.06.2018 20:00;05.06.2018 21:00;560,25;560,25;534,75
05.06.2018 21:00;05.06.2018 22:00;560,50;560,50;535,25
05.06.2018 22:00;05.06.2018 23:00;533,50;533,50;506,50
05.06.2018 23:00;06.06.2018 00:00;507,75;507,75;466,25
06.06.2018 00:00;06.06.2018 01:00;494,75;494,75;455,25
06.06.2018 01:00;06.06.2018 02:00;452,00;452,00;410,75
06.06.2018 02:00;06.06.2018 03:00;412,75;412,75;362,50
06.06.2018 03:00;06.06.2018 04:00;390,50;390,50;335,25
06.06.2018 04:00;06.06.2018 05:00;376,00;376,00;336,25
06.06.2018 05:00;06.06.2018 06:00;370,00;370,00;335,50
06.06.2018 06:00;06.06.2018 07:00;383,75;383,75;353,00
06.06.2018 07:00;06.06.2018 08:00;404,75;404,75;372,25
06.06.2018 08:00;06.06.2018 09:00;448,50;448,50;409,50
06.06.2018 09:00;06.06.2018 10:00;507,00;507,00;458,50
06.06.2018 10:00;06.06.2018 11:00;553,50;553,50;492,50
06.06.2018 11:00;06.06.2018 12:00;571,00;571,00;503,00
06.06.2018 12:00;06.06.2018 13:00;582,75;582,75;507,50
06.06.2018 13:00;06.06.2018 14:00;591,00;591,00;514,50
06.06.2018 14:00;06.06.2018 15:00;581,75;581,75;502,75
06.06.2018 15:00;06.06.2018 16:00;566,25;566,25;496,25
06.06.2018 16:00;06.06.2018 17:00;565,25;565,25;506,75
06.06.2018 17:00;06.06.2018 18:00;557,75;557,75;514,00
06.06.2018 18:00;06.06.2018 19:00;566,00;566,00;533,25
06.06.2018 19:00;06.06.2018 20:00;577,75;577,75;554,25
06.06.2018 20:00;06.06.2018 21:00;590,00;590,00;581,25
06.06.2018 21:00;06.06.2018 22:00;584,50;584,50;583,75
06.06.2018 22:00;06.06.2018 23:00;569,50;569,50;568,75
06.06.2018 23:00;07.06.2018 00:00;538,75;538,75;536,75
07.06.2018 00:00;07.06.2018 01:00;533,00;533,00;524,25
07.06.2018 01:00;07.06.2018 02:00;499,75;499,75;452,50
07.06.2018 02:00;07.06.2018 03:00;461,00;461,00;427,00
07.06.2018 03:00;07.06.2018 04:00;416,50;416,50;390,25
07.06.2018 04:00;07.06.2018 05:00;407,50;407,50;396,50
07.06.2018 05:00;07.06.2018 06:00;406,50;406,50;403,00
07.06.2018 06:00;07.06.2018 07:00;413,00;413,00;408,25
07.06.2018 07:00;07.06.2018 08:00;443,00;443,00;433,50
07.06.2018 08:00;07.06.2018 09:00;477,75;477,75;464,25
07.06.2018 09:00;07.06.2018 10:00;542,75;542,75;526,75
07.06.2018 10:00;07.06.2018 11:00;592,50;592,50;577,00
07.06.2018 11:00;07.06.2018 12:00;611,25;611,25;591,50
07.06.2018 12:00;07.06.2018 13:00;624,50;624,50;601,50
07.06.2018 13:00;07.06.2018 14:00;622,00;622,00;592,50
07.06.2018 14:00;07.06.2018 15:00;619,75;619,75;579,25
07.06.2018 15:00;07.06.2018 16:00;614,50;614,50;570,25
07.06.2018 16:00;07.06.2018 17:00;606,75;606,75;567,50
07.06.2018 17:00;07.06.2018 18:00;591,00;591,00;561,75
07.06.2018 18:00;07.06.2018 19:00;590,25;590,25;569,75
07.06.2018 19:00;07.06.2018 20:00;579,50;579,50;566,00
07.06.2018 20:00;07.06.2018 21:00;587,00;587,00;573,25
07.06.2018 21:00;07.06.2018 22:00;580,25;580,25;560,00
07.06.2018 22:00;07.06.2018 23:00;551,00;551,00;521,00
07.06.2018 23:00;08.06.2018 00:00;513,25;513,25;503,50
08.06.2018 00:00;08.06.2018 01:00;492,50;492,50;488,25
08.06.2018 01:00;08.06.2018 02:00;476,50;476,50;474,00
08.06.2018 02:00;08.06.2018 03:00;374,25;374,25;370,50
08.06.2018 03:00;08.06.2018 04:00;300,75;300,75;294,75
08.06.2018 04:00;08.06.2018 05:00;281,75;281,75;266,75
08.06.2018 05:00;08.06.2018 06:00;259,00;259,00;240,75
08.06.2018 06:00;08.06.2018 07:00;222,25;222,25;199,25
08.06.2018 07:00;08.06.2018 08:00;211,25;211,25;183,75
08.06.2018 08:00;08.06.2018 09:00;260,75;260,75;234,00
08.06.2018 09:00;08.06.2018 10:00;396,50;396,50;353,50
08.06.2018 10:00;08.06.2018 11:00;490,50;490,50;433,00
08.06.2018 11:00;08.06.2018 12:00;480,50;480,50;427,25
08.06.2018 12:00;08.06.2018 13:00;467,50;467,50;413,50
08.06.2018 13:00;08.06.2018 14:00;524,75;524,75;451,50
08.06.2018 14:00;08.06.2018 15:00;581,25;581,25;501,50
08.06.2018 15:00;08.06.2018 16:00;562,50;562,50;492,00
08.06.2018 16:00;08.06.2018 17:00;539,75;539,75;482,00
08.06.2018 17:00;08.06.2018 18:00;504,00;504,00;465,00
08.06.2018 18:00;08.06.2018 19:00;477,50;477,50;451,25
08.06.2018 19:00;08.06.2018 20:00;416,00;416,00;389,25
08.06.2018 20:00;08.06.2018 21:00;447,00;447,00;423,25
08.06.2018 21:00;08.06.2018 22:00;433,75;433,75;419,00
08.06.2018 22:00;08.06.2018 23:00;397,25;397,25;379,50
08.06.2018 23:00;09.06.2018 00:00;375,75;375,75;353,00
09.06.2018 00:00;09.06.2018 01:00;464,50;464,50;445,25
09.06.2018 01:00;09.06.2018 02:00;501,00;501,00;484,50
09.06.2018 02:00;09.06.2018 03:00;456,25;456,25;438,25
09.06.2018 03:00;09.06.2018 04:00;376,00;376,00;362,00
09.06.2018 04:00;09.06.2018 05:00;300,50;300,50;289,75
09.06.2018 05:00;09.06.2018 06:00;249,25;249,25;240,50
09.06.2018 06:00;09.06.2018 07:00;232,00;232,00;223,75
09.06.2018 07:00;09.06.2018 08:00;248,75;248,75;235,75
09.06.2018 08:00;09.06.2018 09:00;231,00;231,00;213,25
09.06.2018 09:00;09.06.2018 10:00;260,00;260,00;233,75
09.06.2018 10:00;09.06.2018 11:00;375,25;375,25;339,50
09.06.2018 11:00;09.06.2018 12:00;458,25;458,25;408,00
09.06.2018 12:00;09.06.2018 13:00;469,75;469,75;409,00
09.06.2018 13:00;09.06.2018 14:00;489,75;489,75;424,00
09.06.2018 14:00;09.06.2018 15:00;566,00;566,00;496,50
09.06.2018 15:00;09.06.2018 16:00;528,25;528,25;462,00
09.06.2018 16:00;09.06.2018 17:00;422,75;422,75;363,50
09.06.2018 17:00;09.06.2018 18:00;450,00;450,00;407,50
09.06.2018 18:00;09.06.2018 19:00;454,50;454,50;428,00
09.06.2018 19:00;09.06.2018 20:00;454,25;454,25;435,75
09.06.2018 20:00;09.06.2018 21:00;446,50;446,50;418,50
09.06.2018 21:00;09.06.2018 22:00;457,00;457,00;439,75
09.06.2018 22:00;09.06.2018 23:00;434,50;434,50;421,00
09.06.2018 23:00;10.06.2018 00:00;431,25;431,25;423,50
10.06.2018 00:00;10.06.2018 01:00;330,50;330,50;326,00
10.06.2018 01:00;10.06.2018 02:00;392,00;392,00;392,00
10.06.2018 02:00;10.06.2018 03:00;388,25;388,25;388,00
10.06.2018 03:00;10.06.2018 04:00;319,00;319,00;318,75
10.06.2018 04:00;10.06.2018 05:00;329,75;329,75;329,75
10.06.2018 05:00;10.06.2018 06:00;308,25;308,25;306,50
10.06.2018 06:00;10.06.2018 07:00;298,50;298,50;292,00
10.06.2018 07:00;10.06.2018 08:00;277,75;277,75;265,00
10.06.2018 08:00;10.06.2018 09:00;248,00;248,00;226,50
10.06.2018 09:00;10.06.2018 10:00;262,25;262,25;224,25
10.06.2018 10:00;10.06.2018 11:00;292,25;292,25;235,25
10.06.2018 11:00;10.06.2018 12:00;356,00;356,00;286,00
10.06.2018 12:00;10.06.2018 13:00;401,25;401,25;334,25
10.06.2018 13:00;10.06.2018 14:00;421,25;421,25;361,50
10.06.2018 14:00;10.06.2018 15:00;555,00;555,00;510,50
10.06.2018 15:00;10.06.2018 16:00;553,50;553,50;520,75
10.06.2018 16:00;10.06.2018 17:00;485,50;485,50;454,75
10.06.2018 17:00;10.06.2018 18:00;423,75;423,75;377,25
10.06.2018 18:00;10.06.2018 19:00;400,75;400,75;379,00
10.06.2018 19:00;10.06.2018 20:00;407,50;407,50;393,25
10.06.2018 20:00;10.06.2018 21:00;513,00;513,00;505,50
10.06.2018 21:00;10.06.2018 22:00;523,50;523,50;516,00
10.06.2018 22:00;10.06.2018 23:00;522,50;522,50;510,00
10.06.2018 23:00;11.06.2018 00:00;501,75;501,75;482,25
11.06.2018 00:00;11.06.2018 01:00;552,75;552,75;528,25
11.06.2018 01:00;11.06.2018 02:00;542,25;542,25;517,25
11.06.2018 02:00;11.06.2018 03:00;425,50;425,50;397,25
11.06.2018 03:00;11.06.2018 04:00;371,75;371,75;344,50
11.06.2018 04:00;11.06.2018 05:00;360,50;360,50;325,00
11.06.2018 05:00;11.06.2018 06:00;354,50;354,50;324,00
11.06.2018 06:00;11.06.2018 07:00;360,00;360,00;323,50
11.06.2018 07:00;11.06.2018 08:00;377,75;377,75;347,25
11.06.2018 08:00;11.06.2018 09:00;413,25;413,25;368,00
11.06.2018 09:00;11.06.2018 10:00;477,25;477,25;436,50
11.06.2018 10:00;11.06.2018 11:00;521,50;521,50;484,75
11.06.2018 11:00;11.06.2018 12:00;561,75;561,75;520,25
11.06.2018 12:00;11.06.2018 13:00;586,50;586,50;535,50
11.06.2018 13:00;11.06.2018 14:00;624,25;624,25;575,50
11.06.2018 14:00;11.06.2018 15:00;624,50;624,50;596,25
11.06.2018 15:00;11.06.2018 16:00;625,75;625,75;585,25
11.06.2018 16:00;11.06.2018 17:00;616,25;616,25;577,75
11.06.2018 17:00;11.06.2018 18:00;601,75;601,75;581,25
11.06.2018 18:00;11.06.2018 19:00;577,00;577,00;564,00
11.06.2018 19:00;11.06.2018 20:00;575,25;575,25;544,25
11.06.2018 20:00;11.06.2018 21:00;589,00;589,00;543,00
11.06.2018 21:00;11.06.2018 22:00;563,25;563,25;523,25
11.06.2018 22:00;11.06.2018 23:00;508,75;508,75;478,00
11.06.2018 23:00;12.06.2018 00:00;484,25;484,25;454,50
12.06.2018 00:00;12.06.2018 01:00;429,50;429,50;409,00
12.06.2018 01:00;12.06.2018 02:00;401,00;401,00;379,50
12.06.2018 02:00;12.06.2018 03:00;396,00;396,00;372,00
12.06.2018 03:00;12.06.2018 04:00;390,50;390,50;363,50
12.06.2018 04:00;12.06.2018 05:00;393,00;393,00;367,00
12.06.2018 05:00;12.06.2018 06:00;404,00;404,00;371,00
12.06.2018 06:00;12.06.2018 07:00;431,25;431,25;396,00
12.06.2018 07:00;12.06.2018 08:00;497,25;497,25;465,00
12.06.2018 08:00;12.06.2018 09:00;533,00;533,00;492,00
12.06.2018 09:00;12.06.2018 10:00;568,00;568,00;530,25
12.06.2018 10:00;12.06.2018 11:00;588,50;588,50;550,75
12.06.2018 11:00;12.06.2018 12:00;602,00;602,00;555,25
12.06.2018 12:00;12.06.2018 13:00;604,00;604,00;561,50
12.06.2018 13:00;12.06.2018 14:00;590,50;590,50;543,50
12.06.2018 14:00;12.06.2018 15:00;576,25;576,25;531,25
12.06.2018 15:00;12.06.2018 16:00;567,25;567,25;527,25
12.06.2018 16:00;12.06.2018 17:00;538,25;538,25;496,00
12.06.2018 17:00;12.06.2018 18:00;529,25;529,25;484,00
12.06.2018 18:00;12.06.2018 19:00;526,75;526,75;474,50
12.06.2018 19:00;12.06.2018 20:00;509,25;509,25;455,50
12.06.2018 20:00;12.06.2018 21:00;490,25;490,25;447,50
12.06.2018 21:00;12.06.2018 22:00;473,50;473,50;442,75
12.06.2018 22:00;12.06.2018 23:00;460,75;460,75;418,25
12.06.2018 23:00;13.06.2018 00:00;432,50;432,50;395,75
13.06.2018 00:00;13.06.2018 01:00;452,00;452,00;426,50
13.06.2018 01:00;13.06.2018 02:00;433,25;433,25;411,00
13.06.2018 02:00;13.06.2018 03:00;411,50;411,50;375,75
13.06.2018 03:00;13.06.2018 04:00;397,00;397,00;365,50
13.06.2018 04:00;13.06.2018 05:00;375,00;375,00;345,00
13.06.2018 05:00;13.06.2018 06:00;377,50;377,50;342,50
13.06.2018 06:00;13.06.2018 07:00;389,50;389,50;355,25
13.06.2018 07:00;13.06.2018 08:00;402,50;402,50;366,75
13.06.2018 08:00;13.06.2018 09:00;441,75;441,75;395,00
13.06.2018 09:00;13.06.2018 10:00;495,75;495,75;450,50
13.06.2018 10:00;13.06.2018 11:00;528,00;528,00;488,25
13.06.2018 11:00;13.06.2018 12:00;549,75;549,75;510,75
13.06.2018 12:00;13.06.2018 13:00;570,25;570,25;531,00
13.06.2018 13:00;13.06.2018 14:00;597,50;597,50;559,00
13.06.2018 14:00;13.06.2018 15:00;598,50;598,50;558,50
13.06.2018 15:00;13.06.2018 16:00;577,75;577,75;543,00
13.06.2018 16:00;13.06.2018 17:00;564,00;564,00;529,25
13.06.2018 17:00;13.06.2018 18:00;555,50;555,50;522,50
13.06.2018 18:00;13.06.2018 19:00;549,00;549,00;527,25
13.06.2018 19:00;13.06.2018 20:00;542,00;542,00;528,25
13.06.2018 20:00;13.06.2018 21:00;544,00;544,00;538,00
13.06.2018 21:00;13.06.2018 22:00;541,75;541,75;540,50
13.06.2018 22:00;13.06.2018 23:00;525,25;525,25;524,00
13.06.2018 23:00;14.06.2018 00:00;498,00;498,00;497,00
14.06.2018 00:00;14.06.2018 01:00;500,50;500,50;500,50
14.06.2018 01:00;14.06.2018 02:00;477,25;477,25;477,25
14.06.2018 02:00;14.06.2018 03:00;447,00;447,00;447,00
14.06.2018 03:00;14.06.2018 04:00;426,75;426,75;426,75
14.06.2018 04:00;14.06.2018 05:00;419,50;419,50;419,50
14.06.2018 05:00;14.06.2018 06:00;416,25;416,25;415,75
14.06.2018 06:00;14.06.2018 07:00;424,25;424,25;417,75
14.06.2018 07:00;14.06.2018 08:00;432,00;432,00;414,25
14.06.2018 08:00;14.06.2018 09:00;453,25;453,25;418,25
14.06.2018 09:00;14.06.2018 10:00;498,75;498,75;445,25
14.06.2018 10:00;14.06.2018 11:00;530,25;530,25;474,50
14.06.2018 11:00;14.06.2018 12:00;549,00;549,00;491,00
14.06.2018 12:00;14.06.2018 13:00;559,00;559,00;491,00
14.06.2018 13:00;14.06.2018 14:00;586,00;586,00;508,00
14.06.2018 14:00;14.06.2018 15:00;578,75;578,75;506,50
14.06.2018 15:00;14.06.2018 16:00;550,00;550,00;486,25
14.06.2018 16:00;14.06.2018 17:00;539,50;539,50;491,25
14.06.2018 17:00;14.06.2018 18:00;532,00;532,00;499,25
14.06.2018 18:00;14.06.2018 19:00;534,75;534,75;509,00
14.06.2018 19:00;14.06.2018 20:00;544,50;544,50;526,75
14.06.2018 20:00;14.06.2018 21:00;559,75;559,75;546,25
14.06.2018 21:00;14.06.2018 22:00;561,25;561,25;551,75
14.06.2018 22:00;14.06.2018 23:00;528,50;528,50;514,75
14.06.2018 23:00;15.06.2018 00:00;502,25;502,25;490,00
15.06.2018 00:00;15.06.2018 01:00;497,25;497,25;489,50
15.06.2018 01:00;15.06.2018 02:00;462,50;462,50;458,50
15.06.2018 02:00;15.06.2018 03:00;436,75;436,75;432,75
15.06.2018 03:00;15.06.2018 04:00;419,50;419,50;417,00
15.06.2018 04:00;15.06.2018 05:00;412,25;412,25;411,25
15.06.2018 05:00;15.06.2018 06:00;410,25;410,25;406,75
15.06.2018 06:00;15.06.2018 07:00;415,25;415,25;409,00
15.06.2018 07:00;15.06.2018 08:00;433,00;433,00;424,75
15.06.2018 08:00;15.06.2018 09:00;457,25;457,25;440,50
15.06.2018 09:00;15.06.2018 10:00;521,00;521,00;497,25
15.06.2018 10:00;15.06.2018 11:00;559,50;559,50;529,00
15.06.2018 11:00;15.06.2018 12:00;584,00;584,00;537,75
15.06.2018 12:00;15.06.2018 13:00;603,50;603,50;548,25
15.06.2018 13:00;15.06.2018 14:00;604,25;604,25;545,25
15.06.2018 14:00;15.06.2018 15:00;589,75;589,75;536,00
15.06.2018 15:00;15.06.2018 16:00;565,25;565,25;509,75
15.06.2018 16:00;15.06.2018 17:00;555,75;555,75;503,75
15.06.2018 17:00;15.06.2018 18:00;542,50;542,50;499,25
15.06.2018 18:00;15.06.2018 19:00;535,25;535,25;501,25
15.06.2018 19:00;15.06.2018 20:00;536,50;536,50;514,25
15.06.2018 20:00;15.06.2018 21:00;540,00;540,00;530,75
15.06.2018 21:00;15.06.2018 22:00;540,25;540,25;537,50
15.06.2018 22:00;15.06.2018 23:00;524,25;524,25;521,75
15.06.2018 23:00;16.06.2018 00:00;494,25;494,25;492,75
16.06.2018 00:00;16.06.2018 01:00;494,50;494,50;493,50
16.06.2018 01:00;16.06.2018 02:00;475,25;475,25;475,00
16.06.2018 02:00;16.06.2018 03:00;419,75;419,75;419,75
16.06.2018 03:00;16.06.2018 04:00;312,50;312,50;312,50
16.06.2018 04:00;16.06.2018 05:00;297,50;297,50;297,50
16.06.2018 05:00;16.06.2018 06:00;239,00;239,00;238,75
16.06.2018 06:00;16.06.2018 07:00;207,50;207,50;202,25
16.06.2018 07:00;16.06.2018 08:00;175,25;175,25;160,50
16.06.2018 08:00;16.06.2018 09:00;164,00;164,00;130,75
16.06.2018 09:00;16.06.2018 10:00;213,25;213,25;164,50
16.06.2018 10:00;16.06.2018 11:00;268,50;268,50;209,00
16.06.2018 11:00;16.06.2018 12:00;317,25;317,25;254,75
16.06.2018 12:00;16.06.2018 13:00;346,75;346,75;285,25
16.06.2018 13:00;16.06.2018 14:00;349,75;349,75;286,75
16.06.2018 14:00;16.06.2018 15:00;384,25;384,25;330,25
16.06.2018 15:00;16.06.2018 16:00;314,50;314,50;250,50
16.06.2018 16:00;16.06.2018 17:00;289,50;289,50;236,75
16.06.2018 17:00;16.06.2018 18:00;210,00;210,00;158,00
16.06.2018 18:00;16.06.2018 19:00;196,75;196,75;141,75
16.06.2018 19:00;16.06.2018 20:00;278,50;278,50;223,00
16.06.2018 20:00;16.06.2018 21:00;315,75;315,75;279,50
16.06.2018 21:00;16.06.2018 22:00;340,75;340,75;319,00
16.06.2018 22:00;16.06.2018 23:00;327,25;327,25;313,75
16.06.2018 23:00;17.06.2018 00:00;349,50;349,50;337,00
17.06.2018 00:00;17.06.2018 01:00;470,25;470,25;464,00
17.06.2018 01:00;17.06.2018 02:00;500,25;500,25;492,75
17.06.2018 02:00;17.06.2018 03:00;409,75;409,75;399,25
17.06.2018 03:00;17.06.2018 04:00;343,25;343,25;339,75
17.06.2018 04:00;17.06.2018 05:00;280,25;280,25;280,00
17.06.2018 05:00;17.06.2018 06:00;226,75;226,75;225,75
17.06.2018 06:00;17.06.2018 07:00;178,00;178,00;168,00
17.06.2018 07:00;17.06.2018 08:00;218,75;218,75;196,00
17.06.2018 08:00;17.06.2018 09:00;270,25;270,25;231,50
17.06.2018 09:00;17.06.2018 10:00;308,50;308,50;260,50
17.06.2018 10:00;17.06.2018 11:00;402,00;402,00;349,75
17.06.2018 11:00;17.06.2018 12:00;454,00;454,00;382,25
17.06.2018 12:00;17.06.2018 13:00;511,50;511,50;422,25
17.06.2018 13:00;17.06.2018 14:00;503,25;503,25;416,00
17.06.2018 14:00;17.06.2018 15:00;497,00;497,00;422,00
17.06.2018 15:00;17.06.2018 16:00;481,50;481,50;415,75
17.06.2018 16:00;17.06.2018 17:00;480,25;480,25;411,50
17.06.2018 17:00;17.06.2018 18:00;430,25;430,25;368,00
17.06.2018 18:00;17.06.2018 19:00;383,75;383,75;345,00
17.06.2018 19:00;17.06.2018 20:00;362,00;362,00;341,25
17.06.2018 20:00;17.06.2018 21:00;392,00;392,00;379,25
17.06.2018 21:00;17.06.2018 22:00;440,25;440,25;427,25
17.06.2018 22:00;17.06.2018 23:00;393,50;393,50;379,00
17.06.2018 23:00;18.06.2018 00:00;335,50;335,50;323,00
18.06.2018 00:00;18.06.2018 01:00;444,50;444,50;433,25
18.06.2018 01:00;18.06.2018 02:00;444,25;444,25;431,25
18.06.2018 02:00;18.06.2018 03:00;367,25;367,25;356,25
18.06.2018 03:00;18.06.2018 04:00;313,50;313,50;300,75
18.06.2018 04:00;18.06.2018 05:00;364,50;364,50;351,00
18.06.2018 05:00;18.06.2018 06:00;367,50;367,50;348,75
18.06.2018 06:00;18.06.2018 07:00;375,75;375,75;354,50
18.06.2018 07:00;18.06.2018 08:00;386,25;386,25;363,50
18.06.2018 08:00;18.06.2018 09:00;416,75;416,75;388,00
18.06.2018 09:00;18.06.2018 10:00;485,50;485,50;434,50
18.06.2018 10:00;18.06.2018 11:00;530,25;530,25;459,75
18.06.2018 11:00;18.06.2018 12:00;536,50;536,50;480,50
18.06.2018 12:00;18.06.2018 13:00;541,25;541,25;491,00
18.06.2018 13:00;18.06.2018 14:00;572,25;572,25;515,00
18.06.2018 14:00;18.06.2018 15:00;587,75;587,75;541,75
18.06.2018 15:00;18.06.2018 16:00;570,25;570,25;530,50
18.06.2018 16:00;18.06.2018 17:00;574,50;574,50;538,00
18.06.2018 17:00;18.06.2018 18:00;567,25;567,25;525,00
18.06.2018 18:00;18.06.2018 19:00;564,75;564,75;520,25
18.06.2018 19:00;18.06.2018 20:00;549,00;549,00;511,25
18.06.2018 20:00;18.06.2018 21:00;537,00;537,00;510,50
18.06.2018 21:00;18.06.2018 22:00;533,25;533,25;504,50
18.06.2018 22:00;18.06.2018 23:00;517,00;517,00;478,00
18.06.2018 23:00;19.06.2018 00:00;487,75;487,75;454,00
19.06.2018 00:00;19.06.2018 01:00;473,75;473,75;445,50
19.06.2018 01:00;19.06.2018 02:00;449,75;449,75;419,25
19.06.2018 02:00;19.06.2018 03:00;509,75;509,75;483,00
19.06.2018 03:00;19.06.2018 04:00;508,00;508,00;483,00
19.06.2018 04:00;19.06.2018 05:00;411,25;411,25;390,50
19.06.2018 05:00;19.06.2018 06:00;332,00;332,00;316,50
19.06.2018 06:00;19.06.2018 07:00;319,50;319,50;303,75
19.06.2018 07:00;19.06.2018 08:00;388,75;388,75;371,75
19.06.2018 08:00;19.06.2018 09:00;472,75;472,75;452,50
19.06.2018 09:00;19.06.2018 10:00;601,25;601,25;574,75
19.06.2018 10:00;19.06.2018 11:00;652,75;652,75;618,25
19.06.2018 11:00;19.06.2018 12:00;691,75;691,75;651,75
19.06.2018 12:00;19.06.2018 13:00;690,00;690,00;652,75
19.06.2018 13:00;19.06.2018 14:00;657,25;657,25;612,75
19.06.2018 14:00;19.06.2018 15:00;697,50;697,50;657,25
19.06.2018 15:00;19.06.2018 16:00;651,00;651,00;614,50
19.06.2018 16:00;19.06.2018 17:00;660,75;660,75;627,25
19.06.2018 17:00;19.06.2018 18:00;669,25;669,25;641,00
19.06.2018 18:00;19.06.2018 19:00;661,75;661,75;643,75
19.06.2018 19:00;19.06.2018 20:00;647,75;647,75;637,50
19.06.2018 20:00;19.06.2018 21:00;674,50;674,50;670,50
19.06.2018 21:00;19.06.2018 22:00;683,25;683,25;682,25
19.06.2018 22:00;19.06.2018 23:00;595,25;595,25;594,25
19.06.2018 23:00;20.06.2018 00:00;536,25;536,25;535,25
20.06.2018 00:00;20.06.2018 01:00;596,25;596,25;595,25
20.06.2018 01:00;20.06.2018 02:00;639,00;639,00;638,00
20.06.2018 02:00;20.06.2018 03:00;559,75;559,75;559,00
20.06.2018 03:00;20.06.2018 04:00;456,75;456,75;456,75
20.06.2018 04:00;20.06.2018 05:00;393,50;393,50;393,50
20.06.2018 05:00;20.06.2018 06:00;319,75;319,75;319,25
20.06.2018 06:00;20.06.2018 07:00;283,25;283,25;276,75
20.06.2018 07:00;20.06.2018 08:00;308,25;308,25;289,50
20.06.2018 08:00;20.06.2018 09:00;475,25;475,25;441,50
20.06.2018 09:00;20.06.2018 10:00;622,25;622,25;574,50
